asset_id,source_dataset,original_celeba_file,raw_image_path,raw_mask_path,image_path,mask_path,partition,gender_label,quality_score,confidence_bucket,quality_flags,hair_mask_stats,mask_topology_stats,mask_shape_stats,crop_box,crop_size,celeba_attribute_hints,labeling,full_hair_score,full_hair_flags,full_hair_candidate,render_review,render_bank
celeba_full_hair_000090,CelebA_full_hair,001893.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\001893.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\001893_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000090.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000090_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9299, 'coverage_ratio': 0.23964, 'bbox_x': 28, 'bbox_y': 8, 'bbox_width': 140, 'bbox_height': 165}","{'component_count': 1, 'largest_component_pixels': 9299, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.299049, 'top_band_span_ratio': 0.573034, 'side_bias_ratio': 0.271319, 'outer_side_ratio': 0.181202, 'top_rows_with_pixels': 31}","{'left': 6, 'top': 0, 'right': 178, 'bottom': 186}","{'width': 172, 'height': 186}","{'positive_fields': ['Male', 'Black_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000091,CelebA_full_hair,001898.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\001898.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\001898_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000091.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000091_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 14775, 'coverage_ratio': 0.38076, 'bbox_x': 7, 'bbox_y': 17, 'bbox_width': 163, 'bbox_height': 192}","{'component_count': 1, 'largest_component_pixels': 14775, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.216796, 'top_band_span_ratio': 0.52809, 'side_bias_ratio': 0.064772, 'outer_side_ratio': 0.276142, 'top_rows_with_pixels': 22}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 218}","{'width': 178, 'height': 218}","{'positive_fields': ['Bangs', 'Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000097,CelebA_full_hair,002151.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002151.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002151_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000097.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000097_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7069, 'coverage_ratio': 0.182172, 'bbox_x': 29, 'bbox_y': 17, 'bbox_width': 133, 'bbox_height': 174}","{'component_count': 1, 'largest_component_pixels': 7069, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.150389, 'top_band_span_ratio': 0.41573, 'side_bias_ratio': 0.113595, 'outer_side_ratio': 0.159428, 'top_rows_with_pixels': 22}","{'left': 8, 'top': 0, 'right': 178, 'bottom': 204}","{'width': 170, 'height': 204}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair', 'Receding_Hairline'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': True}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000098,CelebA_full_hair,002233.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002233.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002233_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000098.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000098_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9378, 'coverage_ratio': 0.241676, 'bbox_x': 33, 'bbox_y': 16, 'bbox_width': 134, 'bbox_height': 176}","{'component_count': 1, 'largest_component_pixels': 9378, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.200951, 'top_band_span_ratio': 0.488764, 'side_bias_ratio': 0.339731, 'outer_side_ratio': 0.179143, 'top_rows_with_pixels': 23}","{'left': 12, 'top': 0, 'right': 178, 'bottom': 206}","{'width': 166, 'height': 206}","{'positive_fields': ['Black_Hair', 'Straight_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000099,CelebA_full_hair,002254.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002254.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002254_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000099.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000099_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9748, 'coverage_ratio': 0.251211, 'bbox_x': 17, 'bbox_y': 16, 'bbox_width': 139, 'bbox_height': 153}","{'component_count': 1, 'largest_component_pixels': 9748, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.195333, 'top_band_span_ratio': 0.488764, 'side_bias_ratio': 0.24682, 'outer_side_ratio': 0.145876, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 181}","{'width': 178, 'height': 181}","{'positive_fields': ['Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000100,CelebA_full_hair,002258.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002258.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002258_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000100.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000100_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 7488, 'coverage_ratio': 0.19297, 'bbox_x': 23, 'bbox_y': 16, 'bbox_width': 126, 'bbox_height': 199}","{'component_count': 1, 'largest_component_pixels': 7488, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.184817, 'top_band_span_ratio': 0.460674, 'side_bias_ratio': 0.229701, 'outer_side_ratio': 0.080128, 'top_rows_with_pixels': 23}","{'left': 3, 'top': 0, 'right': 169, 'bottom': 218}","{'width': 166, 'height': 218}","{'positive_fields': ['Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000104,CelebA_full_hair,002428.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002428.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002428_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000104.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000104_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9622, 'coverage_ratio': 0.247964, 'bbox_x': 17, 'bbox_y': 14, 'bbox_width': 141, 'bbox_height': 143}","{'component_count': 1, 'largest_component_pixels': 9622, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.247911, 'top_band_span_ratio': 0.589888, 'side_bias_ratio': 0.093744, 'outer_side_ratio': 0.17221, 'top_rows_with_pixels': 25}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 168}","{'width': 178, 'height': 168}","{'positive_fields': ['Bangs', 'Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000105,CelebA_full_hair,002439.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002439.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002439_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000105.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000105_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 10174, 'coverage_ratio': 0.262189, 'bbox_x': 37, 'bbox_y': 16, 'bbox_width': 131, 'bbox_height': 187}","{'component_count': 1, 'largest_component_pixels': 10174, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.240853, 'top_band_span_ratio': 0.58427, 'side_bias_ratio': 0.229408, 'outer_side_ratio': 0.178199, 'top_rows_with_pixels': 23}","{'left': 17, 'top': 0, 'right': 178, 'bottom': 217}","{'width': 161, 'height': 217}","{'positive_fields': ['Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000108,CelebA_full_hair,002565.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002565.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002565_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000108.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000108_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8104, 'coverage_ratio': 0.208844, 'bbox_x': 8, 'bbox_y': 12, 'bbox_width': 151, 'bbox_height': 167}","{'component_count': 1, 'largest_component_pixels': 8104, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.186834, 'top_band_span_ratio': 0.44382, 'side_bias_ratio': 0.191757, 'outer_side_ratio': 0.333539, 'top_rows_with_pixels': 27}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 192}","{'width': 178, 'height': 192}","{'positive_fields': ['Male', 'Black_Hair', 'Wavy_Hair', 'Receding_Hairline'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': True}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000109,CelebA_full_hair,002587.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002587.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002587_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000109.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000109_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 8250, 'coverage_ratio': 0.212607, 'bbox_x': 26, 'bbox_y': 10, 'bbox_width': 140, 'bbox_height': 130}","{'component_count': 1, 'largest_component_pixels': 8250, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.311726, 'top_band_span_ratio': 0.601124, 'side_bias_ratio': 0.111758, 'outer_side_ratio': 0.179273, 'top_rows_with_pixels': 29}","{'left': 4, 'top': 0, 'right': 178, 'bottom': 150}","{'width': 174, 'height': 150}","{'positive_fields': ['Black_Hair', 'Wavy_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000110,CelebA_full_hair,002807.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002807.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002807_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000110.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000110_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9806, 'coverage_ratio': 0.252706, 'bbox_x': 11, 'bbox_y': 7, 'bbox_width': 145, 'bbox_height': 160}","{'component_count': 1, 'largest_component_pixels': 9806, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.326995, 'top_band_span_ratio': 0.640449, 'side_bias_ratio': 0.157455, 'outer_side_ratio': 0.2732, 'top_rows_with_pixels': 32}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 179}","{'width': 178, 'height': 179}","{'positive_fields': ['Male', 'Gray_Hair', 'Receding_Hairline'], 'color_hint': 'Gray_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': True}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000111,CelebA_full_hair,002931.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\002931.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\002931_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000111.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000111_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7193, 'coverage_ratio': 0.185367, 'bbox_x': 22, 'bbox_y': 10, 'bbox_width': 135, 'bbox_height': 129}","{'component_count': 1, 'largest_component_pixels': 7193, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.228897, 'top_band_span_ratio': 0.483146, 'side_bias_ratio': 0.009315, 'outer_side_ratio': 0.099541, 'top_rows_with_pixels': 29}","{'left': 1, 'top': 0, 'right': 178, 'bottom': 149}","{'width': 177, 'height': 149}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000114,CelebA_full_hair,003072.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003072.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003072_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000114.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000114_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7107, 'coverage_ratio': 0.183151, 'bbox_x': 12, 'bbox_y': 16, 'bbox_width': 133, 'bbox_height': 148}","{'component_count': 1, 'largest_component_pixels': 7107, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.182656, 'top_band_span_ratio': 0.533708, 'side_bias_ratio': 0.264106, 'outer_side_ratio': 0.202336, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 166, 'bottom': 175}","{'width': 166, 'height': 175}","{'positive_fields': ['Male', 'Black_Hair', 'Wavy_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000115,CelebA_full_hair,003077.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003077.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003077_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000115.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000115_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 12032, 'coverage_ratio': 0.310071, 'bbox_x': 13, 'bbox_y': 16, 'bbox_width': 148, 'bbox_height': 162}","{'component_count': 1, 'largest_component_pixels': 12032, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.203688, 'top_band_span_ratio': 0.550562, 'side_bias_ratio': 0.107879, 'outer_side_ratio': 0.179854, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 190}","{'width': 178, 'height': 190}","{'positive_fields': ['Male', 'Bangs', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000118,CelebA_full_hair,003277.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003277.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003277_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000118.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000118_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8713, 'coverage_ratio': 0.224539, 'bbox_x': 3, 'bbox_y': 4, 'bbox_width': 136, 'bbox_height': 141}","{'component_count': 1, 'largest_component_pixels': 8713, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.362576, 'top_band_span_ratio': 0.685393, 'side_bias_ratio': 0.34856, 'outer_side_ratio': 0.204752, 'top_rows_with_pixels': 35}","{'left': 0, 'top': 0, 'right': 160, 'bottom': 156}","{'width': 160, 'height': 156}","{'positive_fields': ['Male', 'Black_Hair', 'Wavy_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
