asset_id,image_path,mask_path,partition,gender_label,confidence_bucket,quality_score,color_hint,texture_hint,bangs_hint,male_hint,review_keep,review_gender,review_length,review_curl,review_bang,review_volume,review_side_hair,review_color,review_style_family,review_notes
celeba_hair_000109,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000109.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000109_mask.png,train,male,medium,0.96,Brown_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000110,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000110.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000110_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000111,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000111.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000111_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000112,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000112.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000112_mask.png,train,female,high,1.0,,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000113,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000113.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000113_mask.png,train,male,medium,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000114,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000114.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000114_mask.png,train,male,high,1.0,,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000115,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000115.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000115_mask.png,train,female,high,1.0,Brown_Hair,,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000116,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000116.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000116_mask.png,train,male,medium,0.96,Brown_Hair,,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000117,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000117.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000117_mask.png,train,female,medium,0.96,Blond_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000118,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000118.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000118_mask.png,train,male,medium,1.0,Brown_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000119,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000119.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000119_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000120,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000120.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000120_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000121,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000121.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000121_mask.png,train,male,high,1.0,Black_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000122,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000122.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000122_mask.png,train,male,high,1.0,Gray_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000123,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000123.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000123_mask.png,train,male,high,1.0,Black_Hair,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000124,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000124.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000124_mask.png,train,female,high,1.0,Black_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000125,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000125.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000125_mask.png,train,female,medium,0.96,Blond_Hair,Wavy_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000126,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000126.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000126_mask.png,train,female,high,1.0,Blond_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000127,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000127.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000127_mask.png,train,male,medium,1.0,Gray_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000128,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000128.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000128_mask.png,train,male,medium,1.0,Blond_Hair,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000129,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000129.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000129_mask.png,train,male,medium,0.96,Gray_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000130,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000130.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000130_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000131,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000131.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000131_mask.png,train,male,medium,0.96,,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000132,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000132.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000132_mask.png,train,male,medium,0.96,Black_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000133,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000133.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000133_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000134,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000134.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000134_mask.png,train,female,high,1.0,Black_Hair,,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000135,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000135.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000135_mask.png,train,male,medium,0.96,Gray_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000136,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000136.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000136_mask.png,train,male,high,1.0,Brown_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000137,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000137.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000137_mask.png,train,female,medium,0.96,Brown_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000138,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000138.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000138_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000139,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000139.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000139_mask.png,train,female,high,1.0,Brown_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000140,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000140.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000140_mask.png,train,female,medium,1.0,Brown_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000141,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000141.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000141_mask.png,train,male,high,1.0,,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000142,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000142.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000142_mask.png,train,female,high,1.0,Black_Hair,Straight_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000143,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000143.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000143_mask.png,train,female,medium,0.96,Blond_Hair,Straight_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000144,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000144.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000144_mask.png,train,male,medium,1.0,,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000145,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000145.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000145_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000146,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000146.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000146_mask.png,train,female,high,1.0,Gray_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000147,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000147.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000147_mask.png,train,male,high,1.0,,,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000148,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000148.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000148_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000149,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000149.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000149_mask.png,train,female,medium,0.96,Brown_Hair,Wavy_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000150,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000150.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000150_mask.png,train,male,high,1.0,Gray_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000151,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000151.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000151_mask.png,train,male,medium,1.0,,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000152,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000152.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000152_mask.png,train,female,medium,1.0,Brown_Hair,Wavy_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000153,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000153.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000153_mask.png,train,female,high,1.0,Black_Hair,Wavy_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000154,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000154.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000154_mask.png,train,female,high,1.0,Brown_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000155,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000155.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000155_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000156,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000156.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000156_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000157,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000157.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000157_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000158,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000158.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000158_mask.png,train,male,high,1.0,,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000159,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000159.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000159_mask.png,train,female,high,1.0,,Straight_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000160,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000160.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000160_mask.png,train,male,medium,0.96,,Wavy_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000161,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000161.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000161_mask.png,train,male,high,1.0,Black_Hair,Wavy_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000162,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000162.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000162_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000163,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000163.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000163_mask.png,train,female,medium,0.96,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000164,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000164.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000164_mask.png,train,female,medium,1.0,,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000165,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000165.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000165_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000166,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000166.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000166_mask.png,train,male,medium,0.96,,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000167,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000167.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000167_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000168,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000168.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000168_mask.png,train,male,medium,0.96,Black_Hair,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000169,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000169.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000169_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000170,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000170.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000170_mask.png,train,female,high,1.0,Black_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000171,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000171.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000171_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000172,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000172.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000172_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000173,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000173.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000173_mask.png,train,male,medium,0.96,Gray_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000174,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000174.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000174_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000175,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000175.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000175_mask.png,train,male,medium,0.96,Black_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000176,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000176.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000176_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000177,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000177.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000177_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000178,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000178.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000178_mask.png,train,female,high,1.0,Blond_Hair,,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000179,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000179.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000179_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000180,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000180.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000180_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000181,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000181.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000181_mask.png,train,male,medium,0.96,Brown_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000182,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000182.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000182_mask.png,train,male,medium,1.0,Gray_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000183,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000183.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000183_mask.png,train,male,high,1.0,,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000184,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000184.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000184_mask.png,train,female,medium,0.96,Blond_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000185,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000185.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000185_mask.png,train,male,medium,0.96,,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000186,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000186.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000186_mask.png,train,male,medium,0.96,Black_Hair,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000187,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000187.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000187_mask.png,train,male,high,1.0,Black_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000188,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000188.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000188_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000189,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000189.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000189_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000190,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000190.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000190_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000191,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000191.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000191_mask.png,train,male,medium,0.96,Gray_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000192,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000192.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000192_mask.png,train,male,high,1.0,,Wavy_Hair,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000193,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000193.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000193_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000194,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000194.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000194_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000195,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000195.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000195_mask.png,train,female,high,1.0,Brown_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000196,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000196.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000196_mask.png,train,female,medium,1.0,Blond_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000197,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000197.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000197_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000198,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000198.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000198_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000199,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000199.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000199_mask.png,train,female,medium,0.96,Blond_Hair,,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000200,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000200.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000200_mask.png,train,female,high,1.0,Black_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000201,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000201.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000201_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000202,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000202.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000202_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000203,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000203.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000203_mask.png,train,male,high,1.0,Black_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000204,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000204.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000204_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000205,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000205.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000205_mask.png,train,female,high,1.0,Black_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000206,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000206.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000206_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000207,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000207.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000207_mask.png,train,female,high,1.0,Blond_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000208,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000208.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000208_mask.png,train,male,high,1.0,Brown_Hair,,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000209,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000209.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000209_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000210,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000210.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000210_mask.png,train,female,high,1.0,Black_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000211,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000211.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000211_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000212,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000212.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000212_mask.png,train,female,medium,0.96,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000213,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000213.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000213_mask.png,train,female,medium,0.96,Brown_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000214,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000214.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000214_mask.png,train,female,medium,0.96,,,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000215,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000215.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000215_mask.png,train,male,high,1.0,Black_Hair,,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000216,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000216.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000216_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
